datetime,open,close,volume
2019-10-28 15:15:00,144.17999,144.11501,681780
2019-10-28 15:30:00,144.12,144.05161,694248
2019-10-28 15:45:00,144.05659,144.2,1802387
2019-10-28 17:30:00,144.63651000000002,144.60001,9140684
2019-10-28 17:45:00,144.605,144.41,2319557
2019-10-28 18:00:00,144.405,144.30499,1789815
2019-10-28 18:15:00,144.3,144.34801000000002,1021690
2019-10-28 18:30:00,144.3313,144.0,1879289
2019-10-28 18:45:00,143.99001,143.89529,978196
2019-10-28 19:00:00,143.89,143.74001,905041
2019-10-28 19:15:00,143.67999,143.75999,836052
2019-10-28 19:30:00,143.755,144.155,1038322
2019-10-28 19:45:00,144.17999,143.99451000000002,952986
2019-10-28 20:00:00,144.0,143.56,663832
2019-10-28 20:15:00,143.55969,143.688,746039
2019-10-28 20:30:00,143.69,143.74159,497900
2019-10-28 20:45:00,143.735,143.60001,427425
2019-10-28 21:00:00,143.59891000000002,143.785,514221
2019-10-29 04:45:00,143.735,143.60001,427425
2019-10-29 05:00:00,143.59891000000002,143.785,514221
2019-10-29 09:30:00,144.2813,144.09,2062383
2019-10-29 09:45:00,144.10001,144.08,954173
2019-10-29 10:00:00,144.08,143.90421,878536
2019-10-29 10:15:00,143.905,143.78999,590218
2019-10-29 10:30:00,143.78,143.72,697317
2019-10-29 10:45:00,143.7187,143.42,951700
2019-10-29 11:00:00,143.42999,143.47,626287
2019-10-29 11:15:00,143.46001,143.035,813113
2019-10-29 11:30:00,143.03999,143.315,584599
2019-10-29 11:45:00,143.31,143.19,609859
2019-10-29 12:00:00,143.16,143.32001,623337
2019-10-29 12:15:00,143.32001,143.56,452581
2019-10-29 12:30:00,143.57001,143.56,449802
2019-10-29 12:45:00,143.5667,143.52499,258153
2019-10-29 13:00:00,143.53999,143.39999,290587
2019-10-29 13:15:00,143.4034,143.1037,352379
2019-10-29 13:30:00,143.10001,142.87,707679
2019-10-29 13:45:00,142.86501,142.8566,390931
2019-10-29 14:00:00,142.85001,142.92999,464874
2019-10-29 14:15:00,142.92999,142.845,458006
2019-10-29 14:30:00,142.85001,142.92999,454663
2019-10-29 14:45:00,142.94,143.09,407734
2019-10-29 15:00:00,143.09,143.10001,403841
2019-10-29 15:15:00,143.10001,142.95,509578
2019-10-29 15:30:00,142.955,142.92999,839075
2019-10-29 15:45:00,142.935,142.815,1411534
2019-10-30 09:30:00,143.62,143.21001,1694453
2019-10-30 09:45:00,143.174,143.32001,623490
2019-10-30 10:00:00,143.315,143.10001,1228360
2019-10-30 10:15:00,143.11,143.53999,675690
2019-10-30 10:30:00,143.53999,143.62,531069
2019-10-30 10:45:00,143.62,143.8,540765
2019-10-30 11:00:00,143.78999,143.72501,652992
2019-10-30 11:15:00,143.72501,143.6295,424294
2019-10-30 11:30:00,143.6272,143.61501,340781
2019-10-30 11:45:00,143.61501,143.629,369102
2019-10-30 12:00:00,143.62151,143.77,306260
2019-10-30 12:15:00,143.78,143.72,281862
2019-10-30 12:30:00,143.73,143.88,267099
2019-10-30 12:45:00,143.8799,143.715,256692
2019-10-30 13:00:00,143.72,143.78661,252400
2019-10-30 13:15:00,143.785,143.72,263561
2019-10-30 13:30:00,143.72,143.645,225072
2019-10-30 13:45:00,143.645,143.46001,439789
2019-10-30 14:00:00,143.44,143.74878999999999,704128
2019-10-30 14:15:00,143.74001,143.72501,403117
2019-10-30 14:30:00,143.72,143.7796,645307
2019-10-30 14:45:00,143.79379,144.19,1084147
2019-10-30 15:00:00,144.19,144.55,821657
2019-10-30 15:15:00,144.545,144.60001,1225063
2019-10-30 15:30:00,144.595,144.6752,609711
2019-10-30 15:45:00,144.675,144.56,1542389
2019-10-31 09:30:00,144.86,144.265,2013166
2019-10-31 09:45:00,144.27,144.09,853712
2019-10-31 10:00:00,144.05,143.77,674447
2019-10-31 10:15:00,143.77,144.0,681705
2019-10-31 10:30:00,143.99319,143.83,588679
2019-10-31 10:45:00,143.83321,144.21001,696181
2019-10-31 11:00:00,144.21001,144.3262,557220
2019-10-31 11:15:00,144.325,144.0,502607
2019-10-31 11:30:00,143.99001,144.05,463879
2019-10-31 11:45:00,144.045,143.88,429745
2019-10-31 12:00:00,143.88,144.05,559052
2019-10-31 12:15:00,144.05,143.92,320972
2019-10-31 12:30:00,143.92,143.64,415700
2019-10-31 12:45:00,143.64,143.575,471214
2019-10-31 13:00:00,143.575,143.575,526300
2019-10-31 13:15:00,143.575,143.74001,337522
2019-10-31 13:30:00,143.735,143.83,370081
2019-10-31 13:45:00,143.83501,143.60001,295027
2019-10-31 14:00:00,143.60001,143.4975,506749
2019-10-31 14:15:00,143.5076,143.55,287982
2019-10-31 14:30:00,143.53999,143.32001,368121
2019-10-31 14:45:00,143.31798999999998,143.28999,553828
2019-10-31 15:00:00,143.3,143.289,719361
2019-10-31 15:15:00,143.28999,143.2912,501303
2019-10-31 15:30:00,143.3,143.36501,912229
2019-10-31 15:45:00,143.37,143.37,3027206
2019-11-01 09:30:00,144.25999,143.73,1931674
2019-11-01 09:45:00,143.705,143.28,1189121
2019-11-01 10:00:00,143.21001,143.78999,1895402
2019-11-01 10:15:00,143.78999,143.6086,1276646
2019-11-01 10:30:00,143.60001,143.61,575746
2019-11-01 10:45:00,143.60001,143.50999,570635
2019-11-01 11:00:00,143.53,143.67,1021025
2019-11-01 11:15:00,143.67148999999998,143.47501,598304
2019-11-01 11:30:00,143.4769,143.39,374163
2019-11-01 11:45:00,143.39,143.41,441638
2019-11-01 12:00:00,143.42,143.06,665510
2019-11-01 12:15:00,143.0686,143.27,532457
2019-11-01 12:30:00,143.27,143.14999,421506
2019-11-01 12:45:00,143.16,143.0215,415772
2019-11-01 13:00:00,143.02678999999998,143.21001,426401
2019-11-01 13:15:00,143.215,143.095,713214
2019-11-01 13:30:00,143.10001,143.14819,722827
2019-11-01 13:45:00,143.14999,143.3269,622792
2019-11-01 14:00:00,143.325,143.3085,518139
2019-11-01 14:15:00,143.3002,143.315,572056
2019-11-01 14:30:00,143.32001,143.29918999999998,405855
2019-11-01 14:45:00,143.3,143.375,592715
2019-11-01 15:00:00,143.37399,143.39661,631662
2019-11-01 15:15:00,143.38,143.4402,719110
2019-11-01 15:30:00,143.44,143.4949,1216821
2019-11-01 15:45:00,143.485,143.72,4147269
2019-11-04 09:30:00,144.96001,144.44,2121184
2019-11-04 09:45:00,144.4268,144.42999,681781
2019-11-04 10:00:00,144.42,144.394,695005
2019-11-04 10:15:00,144.38499,144.60138999999998,629688
2019-11-04 10:30:00,144.605,144.58501,614004
2019-11-04 10:45:00,144.58501,144.42999,454320
2019-11-04 11:00:00,144.44,144.435,595844
2019-11-04 11:15:00,144.44,144.515,412884
2019-11-04 11:30:00,144.515,144.6925,474354
2019-11-04 11:45:00,144.69501,144.61,455383
2019-11-04 12:00:00,144.60001,144.675,398233
2019-11-04 12:15:00,144.67,144.64999,338913
2019-11-04 12:30:00,144.645,144.78439,513819
2019-11-04 12:45:00,144.785,144.75999,315085
2019-11-04 13:00:00,144.7672,144.705,270524
2019-11-04 13:15:00,144.715,144.735,412783
2019-11-04 13:30:00,144.7359,144.77,264024
2019-11-04 13:45:00,144.765,144.64,377932
2019-11-04 14:00:00,144.64999,144.655,412246
2019-11-04 14:15:00,144.6557,144.53,372848
2019-11-04 14:30:00,144.52,144.5401,287832
2019-11-04 14:45:00,144.53999,144.39,436541
2019-11-04 15:00:00,144.39,144.28,370929
2019-11-04 15:15:00,144.2836,144.31,412437
2019-11-04 15:30:00,144.32001,144.39999,504798
2019-11-04 15:45:00,144.395,144.53999,1547215
2019-11-05 09:30:00,144.89,144.59,1858704
2019-11-05 09:45:00,144.60001,144.42,903499
2019-11-05 10:00:00,144.44,144.11,1095874
2019-11-05 10:15:00,144.10001,144.14999,547022
2019-11-05 10:30:00,144.16,144.19501,502660
2019-11-05 10:45:00,144.19501,144.13,453660
2019-11-05 11:00:00,144.14999,144.39999,496549
2019-11-05 11:15:00,144.39,144.55,385172
2019-11-05 11:30:00,144.545,144.35001,501394
2019-11-05 11:45:00,144.35001,144.53751,306098
2019-11-05 12:00:00,144.535,144.495,401003
2019-11-05 12:15:00,144.5,144.495,288362
2019-11-05 12:30:00,144.49001,144.66901000000001,291150
2019-11-05 12:45:00,144.66499,144.7,377993
2019-11-05 13:00:00,144.7,144.67,492785
2019-11-05 13:15:00,144.67,144.64,274567
2019-11-05 13:30:00,144.63499,144.5242,368561
2019-11-05 13:45:00,144.52,144.58,257467
2019-11-05 14:00:00,144.578,144.64,334493
2019-11-05 14:15:00,144.645,144.63,349600
2019-11-05 14:30:00,144.625,144.50999,310924
2019-11-05 14:45:00,144.515,144.5144,343313
2019-11-05 15:00:00,144.515,144.5826,408427
2019-11-05 15:15:00,144.58299,144.60001,435598
2019-11-05 15:30:00,144.59,144.7,605293
2019-11-05 15:45:00,144.69501,144.46001,1477484
2019-11-06 09:30:00,144.2,143.98,1583712
2019-11-06 09:45:00,143.99001,144.03999,540941
2019-11-06 10:00:00,144.03999,143.88,643409
2019-11-06 10:15:00,143.89,143.83501,563709
2019-11-06 10:30:00,143.825,143.97,482630
2019-11-06 10:45:00,143.97,143.88,436888
2019-11-06 11:00:00,143.88,143.755,446808
2019-11-06 11:15:00,143.75999,143.88,393803
2019-11-06 11:30:00,143.875,143.63,931065
2019-11-06 11:45:00,143.62,143.465,1078302
2019-11-06 12:00:00,143.48599,143.69,488505
2019-11-06 12:15:00,143.69,143.58,355913
2019-11-06 12:30:00,143.575,143.75999,278102
2019-11-06 12:45:00,143.78,143.75999,230320
2019-11-06 13:00:00,143.75999,143.7859,276431
2019-11-06 13:15:00,143.78999,143.94501,322063
2019-11-06 13:30:00,143.9494,143.90198999999998,250852
2019-11-06 13:45:00,143.91,143.96001,282463
2019-11-06 14:00:00,143.96001,143.97,237586
2019-11-06 14:15:00,143.955,143.99001,351524
2019-11-06 14:30:00,144.0,143.94,311941
2019-11-06 14:45:00,143.94,143.9501,251082
2019-11-06 15:00:00,143.955,144.13,320466
2019-11-06 15:15:00,144.13,144.08501,326180
2019-11-06 15:30:00,144.08501,143.955,388638
2019-11-06 15:45:00,143.94,144.06,1010894
2019-11-07 09:30:00,144.27,144.67529,1569794
2019-11-07 09:45:00,144.67999,144.69,1098352
2019-11-07 10:00:00,144.69,144.78,604748
2019-11-07 10:15:00,144.78999,144.61,496473
2019-11-07 10:30:00,144.62,144.78999,447288
2019-11-07 10:45:00,144.78999,144.7373,551045
2019-11-07 11:00:00,144.74001,144.75,348025
2019-11-07 11:15:00,144.7478,144.66499,450499
2019-11-07 11:30:00,144.66499,144.46001,421258
2019-11-07 11:45:00,144.47,144.77,648830
2019-11-07 12:00:00,144.78,144.60001,362856
2019-11-07 12:15:00,144.595,144.69,344211
2019-11-07 12:30:00,144.67999,144.61,303856
2019-11-07 12:45:00,144.61,144.75,274801
2019-11-07 13:00:00,144.7459,144.67,265983
2019-11-07 13:15:00,144.66499,144.69501,286685
2019-11-07 13:30:00,144.7,144.67,298593
2019-11-07 13:45:00,144.67,144.71001,296440
2019-11-07 14:00:00,144.7104,144.78999,376398
2019-11-07 14:15:00,144.77499,144.78,323288
2019-11-07 14:30:00,144.78999,144.48,762125
2019-11-07 14:45:00,144.465,144.31,635859
2019-11-07 15:00:00,144.31,144.22,420596
2019-11-07 15:15:00,144.21001,144.0489,720852
2019-11-07 15:30:00,144.05,143.935,442358
2019-11-07 15:45:00,143.94,144.28,1719338
2019-11-08 09:30:00,144.03999,144.27,1151235
2019-11-08 09:45:00,144.2751,144.09,746621
2019-11-08 10:00:00,144.14999,143.96001,701477
2019-11-08 10:15:00,143.97,144.24001,533601
2019-11-08 10:30:00,144.25,144.44,433770
2019-11-08 10:45:00,144.44,144.3992,420272
2019-11-08 11:00:00,144.39999,144.67,611109
2019-11-08 11:15:00,144.67,144.56,301625
2019-11-08 11:30:00,144.56,144.73,315314
2019-11-08 11:45:00,144.73,144.71001,295410
2019-11-08 12:00:00,144.7023,144.8931,431960
2019-11-08 12:15:00,144.89,145.0,447307
2019-11-08 12:30:00,144.995,145.14,1161490
2019-11-08 12:45:00,145.14,145.07001,381840
2019-11-08 13:00:00,145.0775,145.13499,358059
2019-11-08 13:15:00,145.14,145.11,240814
2019-11-08 13:30:00,145.1102,145.11,230135
2019-11-08 13:45:00,145.10069,145.09,295959
2019-11-08 14:00:00,145.09,145.19,319948
2019-11-08 14:15:00,145.1804,145.155,260860
2019-11-08 14:30:00,145.149,145.2,233548
2019-11-08 14:45:00,145.205,145.13,240816
2019-11-08 15:00:00,145.13,145.34,465651
2019-11-08 15:15:00,145.35001,145.435,537002
2019-11-08 15:30:00,145.44,145.633,909593
2019-11-08 15:45:00,145.63,145.96001,2322266
2019-11-11 09:30:00,145.32001,145.07001,1859032
2019-11-11 09:45:00,145.09,145.63,906590
2019-11-11 10:00:00,145.62,145.7645,592415
2019-11-11 10:15:00,145.77,145.685,354619
2019-11-11 10:30:00,145.7,145.82001,358657
2019-11-11 10:45:00,145.81,145.67,574250
2019-11-11 11:00:00,145.66499,145.72,440670
2019-11-11 11:15:00,145.73,145.67999,320922
2019-11-11 11:30:00,145.6767,145.7,322822
2019-11-11 11:45:00,145.7,145.855,442882
2019-11-11 12:00:00,145.84,145.8398,236570
2019-11-11 12:15:00,145.83,145.94,356059
2019-11-11 12:30:00,145.94501,146.1037,508435
2019-11-11 12:45:00,146.10381,146.08659,321000
2019-11-11 13:00:00,146.08501,146.12,321060
2019-11-11 13:15:00,146.1201,146.17,362111
2019-11-11 13:30:00,146.175,146.1778,355886
2019-11-11 13:45:00,146.17999,146.14,326787
2019-11-11 14:00:00,146.14,146.255,342866
2019-11-11 14:15:00,146.255,146.36,345297
2019-11-11 14:30:00,146.36501,146.3669,422198
2019-11-11 14:45:00,146.36,146.205,363417
2019-11-11 15:00:00,146.21001,146.12849,336516
2019-11-11 15:15:00,146.13,146.07001,461502
2019-11-11 15:30:00,146.0641,145.89,631213
2019-11-11 15:45:00,145.895,146.12,1164105
2019-11-12 09:30:00,146.25,146.5,1371185
2019-11-12 09:45:00,146.57001,147.12,1075850
2019-11-12 10:00:00,147.13,147.0975,1016164
2019-11-12 10:15:00,147.10001,147.36,663046
2019-11-12 10:30:00,147.35001,147.42,552020
2019-11-12 10:45:00,147.42,147.355,533558
2019-11-12 11:00:00,147.36,147.44,512784
2019-11-12 11:15:00,147.43649,147.37,544259
2019-11-12 11:30:00,147.37,147.27,358549
2019-11-12 11:45:00,147.27,147.22,354444
2019-11-12 12:00:00,147.21001,147.23,464901
2019-11-12 12:15:00,147.23351,147.19,273386
2019-11-12 12:30:00,147.19,147.32001,350722
2019-11-12 12:45:00,147.32001,147.45,480276
2019-11-12 13:00:00,147.46001,147.395,321553
2019-11-12 13:15:00,147.39,147.22,315994
2019-11-12 13:30:00,147.22501,147.33,330924
2019-11-12 13:45:00,147.33,147.2,272236
2019-11-12 14:00:00,147.2,146.89999,595879
2019-11-12 14:15:00,146.89999,146.83501,563817
2019-11-12 14:30:00,146.83,146.73,401806
2019-11-12 14:45:00,146.75,146.745,583192
2019-11-12 15:00:00,146.75,146.78,394364
2019-11-12 15:15:00,146.77,146.91,377466
2019-11-12 15:30:00,146.89999,146.95,542793
2019-11-12 15:45:00,146.95,147.08,1459451
2019-11-13 09:30:00,146.74001,146.61,1456472
2019-11-13 09:45:00,146.61501,147.1335,778770
2019-11-13 10:00:00,147.14,147.23,842074
2019-11-13 10:15:00,147.23,147.265,558127
2019-11-13 10:30:00,147.2618,147.25999,781219
2019-11-13 10:45:00,147.25999,147.35001,371794
2019-11-13 11:00:00,147.35001,147.0679,430157
2019-11-13 11:15:00,147.06,146.87,485585
2019-11-13 11:30:00,146.87,147.095,417151
2019-11-13 11:45:00,147.09,147.09,340462
2019-11-13 12:00:00,147.08,147.1163,274542
2019-11-13 12:15:00,147.11,147.03,244951
2019-11-13 12:30:00,147.02071,147.065,461797
2019-11-13 12:45:00,147.065,147.174,334547
2019-11-13 13:00:00,147.175,147.065,278796
2019-11-13 13:15:00,147.06,147.0,300598
2019-11-13 13:30:00,147.005,146.955,445740
2019-11-13 13:45:00,146.96001,146.83,933078
2019-11-13 14:00:00,146.81,146.71001,517741
2019-11-13 14:15:00,146.71001,146.89,499346
2019-11-13 14:30:00,146.88,146.9752,349939
2019-11-13 14:45:00,146.985,147.048,248792
2019-11-13 15:00:00,147.05,147.13,453075
2019-11-13 15:15:00,147.13,147.17,317536
2019-11-13 15:30:00,147.16,147.25,526444
2019-11-13 15:45:00,147.25,147.34,1471975
2019-11-14 09:30:00,147.21001,147.62,1393926
2019-11-14 09:45:00,147.621,147.87,956945
2019-11-14 10:00:00,147.86501,147.817,716894
2019-11-14 10:15:00,147.82001,147.73,441314
2019-11-14 10:30:00,147.7318,147.58,416031
2019-11-14 10:45:00,147.59,147.4375,468930
2019-11-14 11:00:00,147.44,147.765,440167
2019-11-14 11:15:00,147.7639,147.89999,397625
2019-11-14 11:30:00,147.91,147.39999,488489
2019-11-14 11:45:00,147.405,147.33,488723
2019-11-14 12:00:00,147.33,147.39999,263384
2019-11-14 12:15:00,147.33,147.47,341002
2019-11-14 12:30:00,147.47501,147.5854,325100
2019-11-14 12:45:00,147.60001,147.72,314816
2019-11-14 13:00:00,147.715,147.735,299692
2019-11-14 13:15:00,147.74001,147.6458,249327
2019-11-14 13:30:00,147.66,147.655,223332
2019-11-14 13:45:00,147.655,147.5,594264
2019-11-14 14:00:00,147.49001,147.71001,297061
2019-11-14 14:15:00,147.73,147.785,250223
2019-11-14 14:30:00,147.785,147.86,271808
2019-11-14 14:45:00,147.855,147.9444,243585
2019-11-14 15:00:00,147.9415,147.9274,361373
2019-11-14 15:15:00,147.92999,148.09,442289
2019-11-14 15:30:00,148.10001,148.17999,733460
2019-11-14 15:45:00,148.185,148.06,1826197
2019-11-15 09:30:00,148.92999,148.3828,3428635
2019-11-15 09:45:00,148.40178999999998,148.73,666365
2019-11-15 10:00:00,148.72,149.13,874941
2019-11-15 10:15:00,149.16499,149.31,1038452
2019-11-15 10:30:00,149.315,149.22501,593791
2019-11-15 10:45:00,149.22501,149.55,708840
2019-11-15 11:00:00,149.55,149.6232,879368
2019-11-15 11:15:00,149.6344,149.73,710221
2019-11-15 11:30:00,149.74001,149.5247,471878
2019-11-15 11:45:00,149.53619,149.5667,520281
2019-11-15 12:00:00,149.5768,149.58,467597
2019-11-15 12:15:00,149.57001,149.63,435005
2019-11-15 12:30:00,149.6288,149.75999,370636
2019-11-15 12:45:00,149.765,149.64,463096
2019-11-15 13:00:00,149.63499,149.595,270009
2019-11-15 13:15:00,149.595,149.55499,299176
2019-11-15 13:30:00,149.56798999999998,149.595,263201
2019-11-15 13:45:00,149.595,149.4836,294075
2019-11-15 14:00:00,149.48,149.645,318515
2019-11-15 14:15:00,149.64999,149.56779,242377
2019-11-15 14:30:00,149.56,149.64,344155
2019-11-15 14:45:00,149.63,149.6599,247020
2019-11-15 15:00:00,149.64999,149.6442,354478
2019-11-15 15:15:00,149.645,149.49001,459084
2019-11-15 15:30:00,149.49049,149.53978999999998,710343
2019-11-15 15:45:00,149.53999,149.97,2776222
2019-11-18 09:30:00,150.0,149.2048,2411799
2019-11-18 09:45:00,149.2,149.3,836369
2019-11-18 10:00:00,149.30499,149.21001,937466
2019-11-18 10:15:00,149.21001,149.155,510949
2019-11-18 10:30:00,149.14999,149.401,1073588
2019-11-18 10:45:00,149.41,149.44,608883
2019-11-18 11:00:00,149.4478,149.19,671808
2019-11-18 11:15:00,149.2,149.25,531805
2019-11-18 11:30:00,149.245,149.605,570275
2019-11-18 11:45:00,149.62,149.86,703754
2019-11-18 12:00:00,149.855,149.85001,639907
2019-11-18 12:15:00,149.855,149.6778,317649
2019-11-18 12:30:00,149.67191,149.696,253512
2019-11-18 12:45:00,149.7,149.7299,234340
2019-11-18 13:00:00,149.7253,149.75999,246841
2019-11-18 13:15:00,149.7634,149.95,254777
2019-11-18 13:30:00,149.9599,150.14999,625501
2019-11-18 13:45:00,150.14999,150.28999,414849
2019-11-18 14:00:00,150.295,150.34779,402613
2019-11-18 14:15:00,150.34351,150.41499,1045828
2019-11-18 14:30:00,150.42,150.4142,416324
2019-11-18 14:45:00,150.41,150.39999,541436
2019-11-18 15:00:00,150.4066,150.25999,530403
2019-11-18 15:15:00,150.25999,150.21001,495849
2019-11-18 15:30:00,150.2025,150.11,618931
2019-11-18 15:45:00,150.105,150.34,2032305
2019-11-19 09:30:00,150.85001,150.36,2075777
2019-11-19 09:45:00,150.355,150.34,1021506
2019-11-19 10:00:00,150.34,150.64,809694
2019-11-19 10:15:00,150.64,150.89,846458
2019-11-19 10:30:00,150.89999,150.8674,664049
2019-11-19 10:45:00,150.87,150.44659,674900
2019-11-19 11:00:00,150.44,150.3699,533384
2019-11-19 11:15:00,150.3942,150.674,569511
2019-11-19 11:30:00,150.67999,150.89,730726
2019-11-19 11:45:00,150.89999,151.07001,1033383
2019-11-19 12:00:00,151.06,151.10001,473371
2019-11-19 12:15:00,151.10001,151.2012,477543
2019-11-19 12:30:00,151.2012,150.9075,702377
2019-11-19 12:45:00,150.91,150.99001,334484
2019-11-19 13:00:00,150.99001,150.74001,430007
2019-11-19 13:15:00,150.74001,150.73309,324180
2019-11-19 13:30:00,150.73,150.82111,355002
2019-11-19 13:45:00,150.825,150.71001,323328
2019-11-19 14:00:00,150.715,150.795,554398
2019-11-19 14:15:00,150.79559,150.67999,525647
2019-11-19 14:30:00,150.67999,150.61,482365
2019-11-19 14:45:00,150.61,150.405,562677
2019-11-19 15:00:00,150.41,150.582,422188
2019-11-19 15:15:00,150.58501,150.44591,465189
2019-11-19 15:30:00,150.44501,150.4201,1040537
2019-11-19 15:45:00,150.425,150.39,2071384
2019-11-20 09:30:00,150.175,150.47,2406901
2019-11-20 09:45:00,150.47,150.605,1169898
2019-11-20 10:00:00,150.61,150.39931,744256
2019-11-20 10:15:00,150.39729,150.22501,825155
2019-11-20 10:30:00,150.22501,150.125,784449
2019-11-20 10:45:00,150.13,150.3275,590494
2019-11-20 11:00:00,150.33,150.36,523103
2019-11-20 11:15:00,150.36,150.27,390902
2019-11-20 11:30:00,150.27,150.15849,483726
2019-11-20 11:45:00,150.14999,150.065,522150
2019-11-20 12:00:00,150.07899,150.075,470860
2019-11-20 12:15:00,150.06,150.08501,348380
2019-11-20 12:30:00,150.09,150.12,205085
2019-11-20 12:45:00,150.1188,149.31,2875939
2019-11-20 13:00:00,149.31,148.98,1410287
2019-11-20 13:15:00,148.99001,148.60001,1202391
2019-11-20 13:30:00,148.61,148.875,1097997
2019-11-20 13:45:00,148.8869,149.12868999999998,784818
2019-11-20 14:00:00,149.12,149.0,498697
2019-11-20 14:15:00,149.00999,149.405,469259
2019-11-20 14:30:00,149.405,149.515,468251
2019-11-20 14:45:00,149.5159,149.38,447747
2019-11-20 15:00:00,149.373,149.45,426175
2019-11-20 15:15:00,149.45,149.17,501410
2019-11-20 15:30:00,149.16,149.46001,526377
2019-11-20 15:45:00,149.46001,149.62,1351478
2019-11-21 09:30:00,149.53999,149.24001,1403722
2019-11-21 09:45:00,149.23,149.16499,619271
2019-11-21 10:00:00,149.16,149.282,730940
2019-11-21 10:15:00,149.2966,148.92,605070
2019-11-21 10:30:00,148.89999,148.82001,651916
2019-11-21 10:45:00,148.82001,148.965,422522
2019-11-21 11:00:00,148.97,149.20418999999998,633238
2019-11-21 11:15:00,149.205,149.27,389955
2019-11-21 11:30:00,149.27271000000002,149.16,378947
2019-11-21 11:45:00,149.16,149.03999,1255472
2019-11-21 12:00:00,149.03999,149.105,845887
2019-11-21 12:15:00,149.10001,149.27,357362
2019-11-21 12:30:00,149.28,149.46001,340202
2019-11-21 12:45:00,149.46001,149.56059,243209
2019-11-21 13:00:00,149.57001,149.57001,317942
2019-11-21 13:15:00,149.58,149.545,259085
2019-11-21 13:30:00,149.545,149.35001,238242
2019-11-21 13:45:00,149.355,149.3,263124
2019-11-21 14:00:00,149.32001,149.55499,397479
2019-11-21 14:15:00,149.55499,149.59,289390
2019-11-21 14:30:00,149.5901,149.66,311412
2019-11-21 14:45:00,149.655,149.69,248472
2019-11-21 15:00:00,149.69341,149.655,314555
2019-11-21 15:15:00,149.66,149.5735,384100
2019-11-21 15:30:00,149.575,149.46719,522988
2019-11-21 15:45:00,149.46001,149.48,1729756
2019-11-22 09:30:00,150.0,150.12,1632615
2019-11-22 09:45:00,150.14,149.74001,639359
2019-11-22 10:00:00,149.75,149.71001,550573
2019-11-22 10:15:00,149.71001,149.42,765769
2019-11-22 10:30:00,149.42,149.2981,689734
2019-11-22 10:45:00,149.28999,149.07001,611658
2019-11-22 11:00:00,149.05,149.05299,740395
2019-11-22 11:15:00,149.05499,149.14999,401842
2019-11-22 11:30:00,149.16,149.25,335757
2019-11-22 11:45:00,149.2533,149.186,334323
2019-11-22 12:00:00,149.19,149.065,340389
2019-11-22 12:15:00,149.06329,149.155,267247
2019-11-22 12:30:00,149.1544,149.22638999999998,188011
2019-11-22 12:45:00,149.24001,149.345,212967
2019-11-22 13:00:00,149.35001,149.44501,241248
2019-11-22 13:15:00,149.44501,149.42,190653
2019-11-22 13:30:00,149.42,149.40491,220048
2019-11-22 13:45:00,149.405,149.3367,267524
2019-11-22 14:00:00,149.33501,149.24001,231967
2019-11-22 14:15:00,149.23,149.13,273029
2019-11-22 14:30:00,149.13499,149.34,319637
2019-11-22 14:45:00,149.34,149.435,292534
2019-11-22 15:00:00,149.44,149.51601000000002,454009
2019-11-22 15:15:00,149.515,149.495,290825
2019-11-22 15:30:00,149.49001,149.39,431265
2019-11-22 15:45:00,149.38499,149.63,1477399
2019-11-25 09:30:00,150.0,150.46001,1718943
2019-11-25 09:45:00,150.45,150.64,863913
2019-11-25 10:00:00,150.64999,150.52,501575
2019-11-25 10:15:00,150.5166,150.52,523499
2019-11-25 10:30:00,150.53,150.765,645260
2019-11-25 10:45:00,150.77,150.77,487464
2019-11-25 11:00:00,150.77499,150.86501,449841
2019-11-25 11:15:00,150.86501,150.91,413094
2019-11-25 11:30:00,150.91499,150.875,388510
2019-11-25 11:45:00,150.875,150.80499,406351
2019-11-25 12:00:00,150.8,150.7623,533209
2019-11-25 12:15:00,150.75999,150.7251,287758
2019-11-25 12:30:00,150.7328,150.705,240946
2019-11-25 12:45:00,150.72,150.77499,181618
2019-11-25 13:00:00,150.78,150.745,391963
2019-11-25 13:15:00,150.745,150.795,247234
2019-11-25 13:30:00,150.82001,150.83,246841
2019-11-25 13:45:00,150.834,150.96001,320322
2019-11-25 14:00:00,150.955,150.92999,325464
2019-11-25 14:15:00,150.925,151.0,500678
2019-11-25 14:30:00,150.99001,150.9866,371442
2019-11-25 14:45:00,150.99001,150.965,877179
2019-11-25 15:00:00,150.95,150.96001,368496
2019-11-25 15:15:00,150.955,151.045,520241
2019-11-25 15:30:00,151.05,151.075,611877
2019-11-25 15:45:00,151.08,151.23,2272001
2019-11-26 09:30:00,151.5446,151.7502,1898792
2019-11-26 09:45:00,151.67999,151.94,846620
2019-11-26 10:00:00,151.95,152.02,750209
2019-11-26 10:15:00,152.02,152.00999,516165
2019-11-26 10:30:00,152.02,152.03,461474
2019-11-26 10:45:00,152.037,151.99001,537555
2019-11-26 11:00:00,151.9902,152.1725,407877
2019-11-26 11:15:00,152.1701,152.06,314095
2019-11-26 11:30:00,152.06,152.03999,505944
2019-11-26 11:45:00,152.035,151.98,287991
2019-11-26 12:00:00,151.98,152.07001,240785
2019-11-26 12:15:00,152.07001,152.02,313166
2019-11-26 12:30:00,152.00999,151.98,313290
2019-11-26 12:45:00,151.985,152.05,206007
2019-11-26 13:00:00,152.05,152.13,270568
2019-11-26 13:15:00,152.14,152.005,281025
